,text,label
2235,"У меня действительно болит горло! Помогите!? & Итак, вчера и позавчера у меня была легкая температура около 99,6. У меня тоже был кашель. Однако этим утром я проснулся очень рано от кашля, за исключением того, что теперь мне очень больно, потому что мое горло и шея чувствуют себя так, словно кто-то ударил их кулаком. Мне больно глотать, когда я ем, и хуже всего то, что у меня кашель. При каждом приступе кашля, который у меня возникает, я должен подавлять его, потому что в противном случае я убиваю свое горло кашлем. Я чувствую себя слабой и ужасной. Был бы очень признателен за любой способ облегчить боль.",0
2236,"Какое из этих 3-х имен для мальчиков? & Я не беременна, я просто люблю имена. ; ;- Адам Роберт; - Сэмюэл Кевин; - Закари Майкл ; ; Самый подробный ответ получит десять баллов!",1
2237,"есть ли в Турции обычай, что если ты плюнешь на нож, который тебе кто-то протягивает, то ты не будешь драться? &  ",0
2238,"крысиный терьер хорошо ладит с другими собаками? & У меня есть крысиный терьер, и я хочу нет, если я заведу другую собаку, они будут длинными?",0
2239,"Кто-нибудь видел ту аварию на мотоцикле в Ричардсоне, Техас, сразу после I75?  Этот парень умер? &  ",0
2240,"могу ли я установить какие-либо дополнения, кроме PCIe 2 x 16? & это моя материнская плата ; ;http://usa.asus.com/product.aspx?P_ID=WqMFKNkS6ZjDLx4S&templete=2 ; ;Если в будущем я захочу добавить новое дополнение, которое не является pcie x16 ; но немного маловато, что мне делать?",0
2241,"Сколько времени требуется для загрузки ПЗУ nds в Интернет? & просто хочу знать, потому что я хочу smackdown vs raw 2010",0
2242,"Как переводится мой рецепт на очки стоимостью 350 долларов в рецепт на контактные линзы? & Мой последний экзамен с отличием. Доктор прописал мне -5,25 для контактных линз. Этот новый врач только что сделал очки, и это число было -350; как бы -3.50 или -350 переводились на рецепт для контактных линз?",0
2243,"Какие-нибудь хорошие прически? & У меня светлые волосы, которые спадают на четыре плеча, мне нужны какие-то новые способы сделать это, пожалуйста, помогите мне.",1
2244,"Друзья в такой ситуации?! Мне нужен совет? & Итак, я дружу с этим парнем уже 5 лет. У нас всегда было что-то друг для друга, и пару месяцев назад мы начали отношения ""друзья с пользой"". В прошлом месяце у нас впервые был секс, и с тех пор все было по-другому. Прямо перед тем, как мы занялись сексом, мы проговорили час, потому что он сказал, что я заставляю его нервничать, и он неуверен в себе"". Он даже написал мне после этого и хотел, чтобы я объяснила, как все прошло. Он начинает по-настоящему ревновать, если я разговариваю с другими парнями",1
2245,"Ты слышал о моем приятеле Билле Фолде? & Его прозвище - ""Бумажник"".",1
2246,Хотел бы Саддам Хусейн высоких цен на нефть? &  ,1
2247,сколько существует видов морских свинок? &  ,0
2248,"мучаешься из-за другого места? & привет, я ви-Джей Мехта, мне нравится путешествовать в поисках нового места в мире и заглядывать во францию",1
2249,"У меня есть Mac Powerbook. Мой Интернет, кажется, в порядке, за исключением тех случаев, когда я смотрю YouTube. Это всегда прекращается. Почему? & Могу ли я что-то сделать (удалить, очистить, очистить что-то), чтобы мой компьютер мог транслировать видео с YouTube без постоянных перерывов? Опять же, в остальном мой интернет работает нормально. У меня возникает эта проблема только тогда, когда я смотрю видео на YouTube.",0
2250,"встретиться со спартанцами? & кто-нибудь еще думает, что роль в рекламе, где человек бреет голову и дышит на ребенка, вызывает беспокойство?!?!?",1
2251,"Хорошо, мне нужна небольшая помощь с тестированием этой девушки? & Итак, я получил # этой девушки от своего друга, потому что мне нужно было задать ей вопрос о домашнем задании. (Я действительно любил, но мне также вроде как нравится эта девушка).  Поэтому я спросил ее о?. Проблема в том, что она так и не ответила, но мой телефон так и не сообщил, что сообщение было доставлено... Теперь я знаю, что, поскольку у меня есть verizon, если я отправлю текст кому-то, у кого есть AT & T, он не скажет, что оно доставлено, даже если это так. Теперь вопрос в том, предполагаю ли я, что у нее есть AT & T, и она просто не ответила, или по какой-то причине она так и не получила сообщение (это случалось со мной несколько раз, когда я отправлял сообщение, и они просто никогда его не получали, но получали те, которые я отправлял позже, как будто это было просто потеряно в пространство).",1
2252,КОГДА ВЫЙДЕТ BATTLEFIELD 3? &  ,0
2253,"Случалось ли такое с кем-нибудь раньше, на что это похоже? & Возобновление отношений ваш новый парень вернулся к своей бывшей в течение недели? Если бы это действительно случилось с тобой, ты бы когда-нибудь снова пошла с ним на свидание? и почему, как ты отпустила этого ужасного бывшего?",1
2254,"Если ты не любишь его, стала бы ты плакать из-за него? &  ",1
2255,"Эта девушка пишет мне поздно ночью? & Итак, я смотрю ""500 дней лета"", и сейчас примерно 10:30, и она сказала, что ее семья устраивает большую вечеринку, хотя там был ее друг?",1
2256,"нарисуйте диаграмму, чтобы показать, сколько кусочков бечевки длиной 3/4 фута можно отрезать от куска бечевки длиной 4 1/2 фута? &  ",0
2257,победит ли Обама на переизбрании в 2012 году? & учитывая понижение кредитных рейтингов США агентством standard and poor's,1
2258,"Как мне добиться исполнения судебного приказа, если я нахожусь за пределами страны? & Мой бывший и я разделяем совместную опеку над нашим сыном, только у него есть основное место жительства из-за иммиграционных проблем, поскольку я гражданин Великобритании, он американец, а наш сын имеет двойное гражданство обеих стран. ; Я подал I-360 в июле 2008 года, однако мне пришлось покинуть США в ноябре 2008 года из-за чрезвычайных семейных обстоятельств в моей стране происхождения, которая является Великобританией. ; Теперь вот в чем моя проблема. В постановлении суда указано, что мне должно быть сообщено, где учится мой сын, и я должен знать обо всех лекарствах, которые он принимает, а также о посещениях всех врачей. Я должна быть уведомлена, если он сменит адрес, и я должна знать все эти вещи в любое время, и мой бывший муж не будет сообщать мне ни о чем из этого, что я могу сделать, чтобы привести в исполнение постановление суда? Или мне нужно вернуться в США, чтобы сделать это? Я собираюсь вернуться в США, но это займет некоторое время, так как чрезвычайные обстоятельства в моей семье здесь, в Великобритании, еще не закончились. Мой бывший муж пытается держать меня подальше от жизни моих сыновей, что можно сделать, чтобы этого не случилось. Я имею в виду, что у нас общая опека, должно же быть что-то, что я могу сделать?",0
2259,"Что вы думаете о людях, которые...? & Задайте вопрос, а затем укажите, кому разрешено отвечать на вопрос или что вам разрешено говорить? ; ;Например: ; ;‰ЫП Я хочу, чтобы у моей кошки были дети. Можете ли вы рассказать мне все, что мне нужно знать о кошачьей беременности и котятах? И не говори мне не делать этого, потому что я не собираюсь тебя слушать.‰Ыќ ; ;или‰__ ; ;‰ЫП Я собираюсь лишить мою кошку когтей. Чего мне следует ожидать? Пожалуйста, отвечайте только от людей, у которых была изъята когтеточка у кошки. Не говори мне, что это жестоко.‰Ыќ ; ; ; Почему люди не понимают, что нужно выслушать обе стороны, чтобы знать все факты?",1
2260,"решение проблемы прыщей? & Чтобы предотвратить появление прыщей: 1) мы должны высушить кожу и прыщи, расположенные на коже? ; ;ИЛИ ; ;2) просто поддерживайте кожу увлажненной?(кратко объясните, что лекарства делают с кожей) ; ; Я лично использую раствор zineryt (эритромицин-цинк) и очищающее средство: matis purifying gel ; ; Любая помощь? Правильно ли я принимаю лекарство? Что вы предлагаете?",0
2261,Как мне избавиться от этой девушки-скорпиона? &  ,1
2262,"Могу ли я быть обвинен в магазинной краже, если меня засняли на камеру с кем-то, кто был пойман? & Этим утром я была в Hobby Lobby со своим парнем. Когда мы уходили, он включил сигнализацию на бронированной двери. Он взял умеренно дорогое гусиное перо и чернила. Он вернулся, чтобы поговорить со служащим у двери, а затем убежал. Сотрудники были так увлечены погоней за ним, что не остановили меня. Он был арестован, потому что нарушал свой испытательный срок, и сегодня ему предъявлено обвинение в его преступлениях. Нас видели вместе на камеру, и хотя я не знал о том, что он делал, я все еще беспокоюсь, что, если он упомянет мое имя, мне тоже могут предъявить обвинения. Какая-нибудь помощь? :/",0
2263,"кто-нибудь убьет меня, пожалуйста, я умственно отсталый? & Должно быть, я умственно отсталый, мне постоянно отказывают в работе, которую должен уметь выполнять даже умственно отсталый человек. Либо это, либо я в коме и пока этого не осознаю. У меня нет никакой работы, и около 6 месяцев назад у меня был крупный камень в почках, за который больница изначально собиралась взыскать около 30000 долларов, но поскольку я не мог заплатить, даже когда работал, но получал минимальную зарплату, они простили. Я сказал окружному агентству здравоохранения, что хочу выполнить распоряжение ""Не реанимировать"", потому что не могу позволить себе медицинскую страховку или платежи по медицинскому счету. Тамошняя дама сказала мне, что существуют планы выплат, основанные на доходе. Она, должно быть, находится в фантастическом мире, где у каждого есть работа и он зарабатывает кучу денег. Если у меня снова возникнет еще одна болезненная проблема со здоровьем, не мог бы кто-нибудь просто убить меня, пожалуйста, чтобы я не страдал?",1
2264,Как боги благословили вашу жизнь до сих пор в этом году? & Как 99 богов ислама благословили вашу жизнь за последние пять лет этого года?,1
2265,"Наши глаза встретились на мгновение? ? & Мне нравится этот мальчик в моем классе, и он ВСЕГДА смотрит на меня, на днях я увидела, как его большие карие глаза смотрят краешком глаза, поэтому я посмотрела в них, и мы смотрели друг на друга с противоположных концов класса около 20 секунд. Мы остановились только потому, что учитель спросил меня кое-что о фильме. Я не хотела отводить взгляд, но мне пришлось, ха-ха, наши глаза встретились на мгновение или он просто любопытствует",1
2266,"19 с половиной недель беременности...? & это моя первая беременность, поэтому я несколько чрезмерно осторожна ... мне 19w4d и я испытываю судороги... никаких выделений или кровотечения... это нормально? я знаю, что это только начало, но должны ли у меня сейчас быть такие сильные судороги?",0
2267,Проблема в Sims 3! (скачать)? &  ,0
2268,Бывает ли на Южном полюсе когда-нибудь холодно в октябре? &  ,0
2269,"Где именно находится Центр собачьей физиологии Цезаря Миллана? & Я слышал, что это в Бербанке, Калифорния. (южная Калифорния.) но я не уверен. Через несколько дней я собираюсь в Бербанк и хотел заехать посмотреть на это. Кто-нибудь знает, где это?",0
2270,"помочь с факторизацией? & обычно я неплохо разбираюсь в этом, но этот вопрос сбил меня с толку... ;Разложить на множители: ;x^ 2-x-12 ; ;помочь? ;ty x",0
2271,"почему после создания видео на movie maker экран становится черным, когда я пытаюсь воспроизвести его на медиаплеере? & когда я собираю несколько видеороликов, чтобы сделать большое видео с помощью movie maker, я заканчиваю его и затем сохраняю, но когда я пытаюсь воспроизвести его на медиаплеере, весь экран становится черным без отображения видео. кто-нибудь знает, что пошло не так и как я могу это остановить?",0
2272,"Как мне отпустить прошлые ошибки кого-то, чтобы я мог планировать, как в ""Составь родительский план на будущее""? & Он уехал из этого района, чтобы быть со своей девушкой, и теперь, спустя 2 года, ведет себя так, будто может просто продолжить с того места, на котором все закончилось. Никакого признания того, что я взял на себя его бремя на 100% физически, на 100% эмоционально и на 87% финансово. Он на самом деле предложил взять полную опеку за 100 миль от меня теперь, когда я нашла его, чтобы вернуть алименты. Это похоже на возмездие (sp?) за выполнение моего приказа о поддержке. У него всегда была возможность получить совместную опеку, но он никогда даже не поддерживал хороших отношений со мной или своей собственной матерью, если уж на то пошло.Это просто нажало на кнопку, что в его глазах она всего лишь товар для обмена в его попытке выполнить свой заказ на поддержку. Если время хранения изменится, то доход может быть перераспределен.",1
2273,"Запись выходных данных файла журнала для C? & Я хочу записать вывод файла журнала под названием log.txt для программной игры, которую я пишу. (На C, а не на C++) ; ; Он должен начинаться со строки ""start"", затем ""gameplay"", затем список ходов, которые предпринял пользователь, затем ""end"". ; Как мне это сделать?",0
2274,Возможно ли заблокировать кого-либо из yahoo answers? & Мне пришлось 87 раз сообщать о жестоком обращении с одним и тем же человеком на yahoo из-за угроз и расизма. Есть ли способ добиться их запрета?  ;         (Я советую избегать острова ящериц),0
2275,"R&S: Каков ваш IQ и являетесь ли вы атеистом или верите в Бога? & Я верю в Бога, и мой IQ равен 140. Многие люди много говорят о разнице в IQ и интеллекте между атеистами и верующими. я хочу это проверить. Будьте честны :)",1
2276,ЛУЧШАЯ СЕРИЯ СЕЗОНА АПЕРТУРЫ 2010 в МЕКСИКЕ? &  ,0
2277,Мой цвет кожи затемнен? & Мой цвет кожи белый ; когда мне будет 4 года b4. ;сз я слегка подкрашусь ; черным мне нравится быть в 4 года ;b4. ват - лучшая идея и ; как быть с белой кожей.,0
2278,гомосексуалы... что такое день тишины или что-то в этом роде? & Я молод и глуп. Что это значит?,0
2279,Био-масло от следов от прыщей? & Стоимость? сработает ли это? сколько времени это займет?  ; где я могу купить это в аптеке?,0
2280,"Шампанское с коричнево-желтой этикеткой.? & Я ищу конкретное шампанское с овальной этикеткой, внешняя сторона которой коричневая, а середина желтая. Есть какие-нибудь идеи?",0
2281,"Я путаю, би я или Гей.? & Ржунимагу, Извините, я использую свой iPhone для этого",1
2282,"Что мне делать, если 18-летний подросток курит в моем автомобиле? & Мой 18-летний сын только что вернулся с армейской подготовки в Национальной гвардии и некоторое время живет дома. Я одолжил ему одну из своих машин и только что узнал, что он разрешает людям курить ее - это большой запрет в нашей семье. Я в растерянности относительно того, что делать. Меня так и подмывает заставить его ходить на работу пешком. Или просто позвольте ему возить его на работу и с работы, и ничего больше. Есть какой-нибудь совет?",1
2283,"почему длина кишечника связана с диетой? & Я читал, что общая длина кишечника указывает на тип рациона животного. У плотоядных, как правило, длина кишечника короче, чем herbivores...by почему это происходит?? Почему длина кишечника связана с диетой? Я этого не понимаю.... :/ ; ;Спасибо!",0
2284,"Что мне делать, если я больше никем не интересуюсь? & Я встретила этого парня, и мы начали общаться, сходили на пару свиданий, потом он сказал мне, что в данный момент не хочет отношений, потому что он был занят своим бизнесом. Потом мы продолжили встречаться, и он сказал мне, что причина, по которой он тогда не хотел отношений, заключалась в том, что он только что расстался с девушкой, с которой встречался 5 лет, и он действительно не хотел сейчас работать над отношениями, он хотел взять тайм-аут, чтобы сосредоточиться на бизнесе, а не на отношениях, но я ему так понравилась, что он не мог остаться в стороне. ; ;Итак, мы встречались 2 месяца, а потом я пожаловалась, что вижу его недостаточно часто, и он решил, что должен меня отпустить, потому что он не может дать мне то, что мне нужно, он просто слишком занят в данный момент. ; ; Дело в том, что Я люблю его, так разумно ли с моей стороны ждать, потому что я все еще думаю, что он испытывал давление от работы над отношениями, чего он изначально не хотел. Я хочу подождать, пока он не будет готов и чувствовать себя комфортно, чтобы снова начать встречаться, встречаться полностью, без оговорок, потому что он хочет тайм-аута. ; ;Это мудрые ребята, пожалуйста, ответьте? ; ;Он сказал, что вернется ко мне, когда сможет дать мне то, чего я заслуживаю, и когда он заслужит меня, при условии, что меня не заберут.",1
2285,"Должен ли я записаться на 9-й курс английского языка в 8-м классе? & Возможно, вы уже догадались об этом, но сейчас я учусь в 7 классе.",1
2286,"Я не получаю электронные письма? & Я не получал никаких электронных писем - даже тестового сообщения, которое я отправил самому себе.  Это с воскресенья 19 сентября.  Пожалуйста, можете ли вы посоветовать?  спасибо.",0
2287,сколько недель в 111 днях? & мой день рождения через 111 дней. сколько это недель?,0
2288,"мой парень разозлился, потому что какие-то парни разглядывали меня...что я должен делать? & ладно, моему парню 18, а мне 13 (завтра 14!!) не то, чтобы это имело значение, ну, в общем, сегодня он повел меня на пляж, и все эти парни разглядывали меня, и они спросили, можно ли им сфотографироваться со мной, так что я сказала, конечно, и тогда мой парень немного разозлился, но он говорит, кто бы не хотел сфотографироваться со мной ....тогда мы пошли поужинать, и там были еще несколько парней, и они хотели угостить меня ужином, и они попросили мой #, я сказала ""нет"", но мой парень немного разозлился, он сказал, что не злится на меня, но я не уверена, что он просто позвонил мне, и он действительно мало что сказал, кроме того, что он любит меня ...о, да, мы встречаемся уже 2 года, почти 3",1
2289,"Мнение: Как вы думаете, с какой самой сложной задачей столкнутся канадские аборигены в будущем? & Мой учитель гражданского права дал нам подумать над этим вопросом для обсуждения в классе, и я хотел бы услышать, что думают другие люди.  Единого ""правильного"" ответа не существует, поэтому постарайтесь быть честными со своими мыслями. :)",1
2290,"Кто-нибудь знает название этой старой игры для Playstation?? Помогите, плз!? &  ",0
2291,"Какие есть хорошие инди-группы? & Мягкие штучки вроде Black Lab или что-нибудь в этом роде. Или, может быть, просто несколько акустических песен.",1
2292,"Ты когда-нибудь давал название своему велосипеду? & Когда вы были ребенком, вы когда-нибудь давали название своему велосипеду? ; ; Вариант BQ: Вы дали своему велосипеду мужское или женское имя?",1
2293,"Дыхательный центр, который стимулирует дыхание, расположен в:? & средний мозг. ;",0
2294,"Правда ли, что веганская диета все еще может состоять из продуктов животного происхождения? & Я только что наткнулся на эту картинку: ; ;http://www.bildschirmarbeiter.com/content/images/picdump-10-10-29/picdump-10-10-29-064.jpg ; ;Согласно этому, четный сахар частично получен из коровы. ; ; Правда или ложь?",0
2295,"Как мне флиртовать со своей девушкой? & мы с моей девушкой общаемся и являемся хорошими друзьями.мы встречаемся уже год и два месяца (мы дружим около 3 лет). но она не заинтересована в том, чтобы я флиртовал. я перепробовал все способы флиртовать с ней (уверяю вас, не отчаянно и не драматично), но ничего не помогает. есть какие-нибудь предложения о том, как с ней пофлиртовать?",1
2296,"Почему большинство видеоигр отстой по сравнению с тем, что было тогда? & :(",1
2297,"Почему вы верите в ад как в буквальное место мучений, боли и страданий? & Я просто хотел бы знать, почему некоторые христиане верят в ад как в буквальную яму огня и мучений. Также ты знаешь, что это означает смерть, верно? Знаете ли вы, что первоначально это было еврейское слово ""Шеол"", что означает ""могила""? знаете ли вы, что ""Гадес"" - это греческое эквивалент этому, как и греческое слово ""Геенна""? Каков ваш ответ на это?",1
2298,"Подходит ли какой-либо компьютер для записи DVD-дисков / работает ли он на любом ПК? ? & Я использую компьютер с устройством чтения dvd, но я хочу купить dvd writter..so я хочу знать, подходят ли какие-либо устройства записи dvd для любого ПК! пожалуйста, ответьте .. очень срочно",0
2299,Как ответить на этот вопрос по биномиальной теореме? & n-й член выражения ; ;[(2b sqrt b - 1) / (sqrt b)] ^n ; ;при разложении по степеням убывания b не зависит от b. ;Найдите значение n. ; ;Большое спасибо!,0
2300,"Улучшение себя: как я могу сбросить 50 фунтов? & Всем привет; Мне 18 лет, я студент университета; Мой рост 5 футов 9 дюймов, 190 фунтов;...И я хочу похудеть! ; ; Легче сказать, чем сделать, я знаю ; Но в кои-то веки я придерживаюсь этого. ; ; Я хотел бы получить несколько советов о том, что мне следует есть ; какие тренировки я могу делать .. ; Какую утреннюю рутину я могу выполнять .. ; ;Я у меня не было физкультуры со средней школы, так что мое тело ; совершенно негибкое (я больше не могу дотрагиваться до пальцев ног = [ ) ; ; Я хотел бы сразу же применить это в действии ; приближаются весенние каникулы, и у меня будет куча времени для тренировок ; а также я хочу потренироваться летом тоже! ; ; ; ; Я подумывал о покупке wii fitness, но потом понял ; это пустая трата денег, когда я могу просто погуглить ""советы по упражнениям"" ; ; Я открыт для ВСЕГО ; Утренние пробежки, вкусная еда и т.д. ; ; Я не уверен, какой средний вес тела при моем росте ; но я хотел бы снова стать 150-летним. ; ; Раньше я был MVP по теннису в HS и полностью позволил себе расслабиться ; и я больше не хочу такого тела / образа жизни =( ; ; максимум, что я когда-либо весил, было 210, а сейчас я вешу 190 ; Я сделал это, ограничив количество еды и не выпивая газировки! ; ;Но я знаю, что вес может вернуться, потому что у меня нет плана ; ; Может кто-нибудь составить мне план? ПОЖАЛУЙСТА!!! ; ;Заранее большое спасибо!!",0
2301,"как вы решаете проблему неполной занятости в колл-центрах? & это очень большая проблема на Филиппинах. ; ;большинство из тех, кто работает в колл-центрах, известны как скрытые безработные. это означает, что у них избыточная квалификация, но поскольку они не могут найти никакой другой работы, они вместо этого обращаются в колл-центры. как можно решить эту проблему?",1
2302,"как инаугурация сорок четвертого президента влияет на вас как на американского гражданина? & мне нужно написать десятистраничное эссе на эту тему, и я действительно застрял на последней странице, пожалуйста, предложите свою точку зрения, чтобы помочь мне, пожалуйста?",1
2303,почему СК не следует упразднять!!!??? & чем пользуется эта лыжная федерация в это время,1
2304,"Это просто Брэкстон Хикс? Я на 32 неделе беременности? & Когда я рожала своего первого сына, у меня была ленивая матка, и у меня не было нормальных схваток, больше похожих на одну длинную схватку, и когда у меня были действительно тяжелые роды, каждый раз, когда я двигалась, у меня начинались схватки. ; ; Я знаю, что сейчас у меня не схватки, так как у меня вообще нет боли, просто небольшое давление, которое, я уверена, совершенно нормально. ; ; В течение последних нескольких дней я продолжаю замечать, что мой животик становится твердым, как камень, но не только на минуту или две, это длится до 30 минут. Это просто Брэкстон Хикс? ; ; Я не вижу никакой необходимости вызывать акушерку или что-то в этом роде, поскольку у меня не было никаких других симптомов, просто интересно, испытывал ли это кто-нибудь еще. ; ; Спасибо xx",0
2305,"исчезающие виды, обитающие в Шимладелхиджаисалмере, являются причинами вымирания этих пряностей.? &  ",0
2306,"Я беременна с очень сильной простудой, что мне делать? & Я на 30 неделе беременности, и на прошлой неделе у меня была действительно сильная простуда с заложенностью носа, болью в горле, головной болью, ломотой во всем теле, кашлем и т.д. Так вот, всего несколько минут назад я посмотрела в зеркало на свой глаз и увидела целую кучу зеленого гноеподобного вещества на нижнем веке моего глаза. В понедельник у меня назначена встреча с врачом, но я не знаю, стоит ли мне ждать так долго. У кого-нибудь есть какие-нибудь предложения? ",0
2307,"Как уменьшить отставание в мирах приключенческих квестов? & Недавно я стал участником AQW и заметил небольшое отставание, когда вокруг несколько человек или атакующие монстры. То, что я участник, не имеет никакого отношения к отставанию, и я попытался понизить свой графический параметр до низкого, отключив накидки для домашних животных, шлемы и т.д... но я просто не могу найти решение. В основном я получаю это, когда сражаюсь с несколькими мобами или только с одним четным. Кажется, что требуется вечность, чтобы показать, что мое умение используется, и даже когда это происходит, требуется некоторое время, чтобы поразить монстра. Это своего рода простое решение, но если есть какое-либо решение, которое вы, ребята, можете найти, я был бы более чем счастлив попробовать его. Я также пытался использовать Game Booster для очистки моего кэша, очистки ненужных файлов и т.д. Без какой-либо помощи. Я также захожу на серверы только для участников из-за их низкой загруженности, но я не обязательно думаю, что это связано с чем-то другим, кроме драк, если честно, и когда я нахожусь рядом с большим количеством людей. Я видел видео, где люди могут пробежать через Юлгар (главный магазин) вообще без каких-либо задержек, но кажется, что, когда я делаю это, моему персонажу требуется вечность, чтобы добраться до противоположной стороны, и выглядит это так, как будто я иду в замедленной съемке. ; ; Я также не думаю, что оперативная память является проблемой, поскольку я могу запускать WoW совершенно нормально без каких-либо задержек (я получаю более 100 мс, но максимум, который я получаю, иногда составляет 300, что не так уж плохо). Мой маршрутизатор довольно старый, поэтому я могу подумать, что это может быть проблемой. Также это может быть что-то с Интернетом, в данный момент я использую Google Chrome, но я не знаю. Если кто-нибудь использует программу или что-то еще, что может помочь повысить AQW, я был бы очень признателен, если бы вы могли сообщить мне, что это такое, поскольку мне действительно нравится эта игра, и я хочу иметь возможность играть в нее без задержек. Спасибо!",0
2308,"Перевод из Калифорнийского университета в частный? & Привет, ребята, в настоящее время я учусь на первом курсе Калифорнийского университета в Беркли и вроде как хочу перевестись в Университет Сан-Франциско в следующем семестре или в следующем году.  Я действительно хочу специализироваться в международном бизнесе, а в Cal этого нет, скорее у них есть бизнес-администрирование, и это только в том случае, если вы поступите в школу Haas, а другой специальности, которая меня здесь интересует, на самом деле нет. Мне также не нравится, насколько велика эта школа. Я действительно не знаю, что делать. Я не хочу сожалеть о своем решении. Пожалуйста, дайте мне какой-нибудь совет.  ; ;P.S: Мне действительно нравится USF, потому что он частный и маленький. Я хотел бы, чтобы здесь, возможно, некоторые выпускники рассказали об этой школе",1
